내용,종류,수준
너희는 가서 내가 긍휼을 원하고 제사를 원치 아니하노라,문장,상
새 포도주는 새 부대에 넣어야 둘이 다 보전되느니라,문장,상
예수께서 이 말씀을 하실 때에 한 관리가 와서 절하며,문장,상
이는 제 마음에 그 겉옷만 만져도 구원을 받겠다 함이라,문장,상
예수께서 돌이켜 그를 보시며 이르시되 딸아 안심하라,문장,상
그들이 나가서 예수의 소문을 그 온 땅에 퍼뜨리니라,문장,상
그들이 나갈 때에 귀신 들려 말 못하는 사람을 예수께 데려오니,문장,상
천국 복음을 전파하시며 모든 병과 모든 약한 것을 고치시니라,문장,상
이에 제자들에게 이르시되 추수할 것은 많되 일꾼이 적으니,문장,상
열두 사도의 이름은 이러하니 베드로라 하는 시몬을 비롯하여,문장,상
"그의 형제 안드레와 세베대의 아들 야고보와 그의 형제 요한,",문장,상
병든 자를 고치며 죽은 자를 살리며 나병환자를 깨끗하게 하며,문장,상
귀신을 쫓아내되 너희가 거저 받았으니 거저 주어라,문장,상
보라 내가 너희를 보냄이 양을 이리 가운데로 보냄과 같도다,문장,상
그러므로 너희는 뱀 같이 지혜롭고 비둘기 같이 순결하라,문장,상
너희 속에서 말씀하시는 이 곧 너희 아버지의 성령이시니라,문장,상
"제자가 그 선생보다, 또는 종이 그 상전보다 높지 못하나니",문장,상
집 주인을 바알세불이라 하였거든 하물며 그 집 사람들이랴,문장,상
내가 너희에게 어두운 데서 이르는 것을 광명한 데서 말하며,문장,상
요한이 옥에서 그리스도께서 하신 일을 듣고 제자들을 보내어,문장,상
그러나 천국에서는 극히 작은 자라도 그보다 크니라,문장,상
인자는 와서 먹고 마시매 말하기를 보라 먹기를 탐하고,문장,상
보시오 당신의 제자들이 안식일에 하지 못할 일을 하나이다,문장,상
내가 너희에게 이르노니 성전보다 더 큰 이가 여기 있느니라,문장,상
한쪽 손 마른 사람이 있는지라 사람들이 예수를 고발하려 하여,문장,상
바리새인들이 나가서 어떻게 하여 예수를 죽일까 의논하거늘,문장,상
내가 내 영을 그에게 줄 터이니 그가 심판을 이방에 알게 하리라,문장,상
들레지도 아니하리니 아무도 길에서 그 소리를 듣지 못하리라,문장,상
또한 이방들이 그 이름을 바라리라 함을 이루려 하심이니라,문장,상
무리가 다 놀라 이르되 이는 다윗의 자손이 아니냐 하니,문장,상
사탄이 만일 사탄을 쫓아 내면 스스로 분쟁하는 것이니,문장,상
네 말로 의롭다 함을 받고 네 말로 정죄함을 받으리라,문장,상
선생님이여 우리에게 표적 보여 주시기를 원하나이다,문장,상
뿌릴새 더러는 길 가에 떨어지매 새들이 와서 먹어버렸고,문장,상
더러는 가시떨기 위에 떨어지매 가시가 자라서 기운을 막았고,문장,상
"그러나 너희 눈은 봄으로, 너희 귀는 들음으로 복이 있도다",문장,상
돌밭에 뿌려졌다는 것은 말씀을 듣고 즉시 기쁨으로 받되,문장,상
좋은 땅에 뿌려졌다는 것은 말씀을 듣고 깨닫는 자니 결실하여,문장,상
주인이 이르되 원수가 이렇게 하였구나 종들이 말하되,문장,상
예수께서 이 모든 것을 무리에게 비유로 말씀하시고,문장,상
창세부터 감추인 것들을 드러내리라 함을 이루려 하심이니라,문장,상
풀무 불에 던져 넣으리니 거기서 울며 이를 갈게 되리라,문장,상
그 때에 의인들은 자기 아버지 나라에서 해와 같이 빛나리라,문장,상
또 천국은 마치 바다에 치고 각종 물고기를 모는 그물과 같으니,문장,상
이 모든 것을 깨달았느냐 하시니 대답하되 그러하오이다,문장,상
예수께서 이 모든 비유를 마치신 후에 그 곳을 떠나서,문장,상
그러므로 이런 능력이 그 속에서 역사하는도다 하더라,문장,상
당신이 그 여자를 차지한 것이 옳지 않다 하였음이라,문장,상
무리가 그를 선지자로 여기므로 그들을 두려워하더니,문장,상
무리를 보내어 마을에 들어가 먹을 것을 사 먹게 하소서,문장,상
예수께서 이르시되 갈 것 없다 너희가 먹을 것을 주라,문장,상
떡을 떼어 제자들에게 주시매 제자들이 무리에게 주니,문장,상
다 배불리 먹고 남은 조각을 열두 바구니에 차게 거두었으며,문장,상
먹은 사람은 여자와 어린이 외에 오천 명이나 되었더라,문장,상
무리를 보내신 후에 기도하러 따로 산에 올라가시니라,문장,상
밤 사경에 예수께서 바다 위로 걸어서 제자들에게 오시니,문장,상
제자들이 그가 바다 위로 걸어오심을 보고 놀라 유령이라,문장,상
예수께서 즉시 이르시되 안심하라 나니 두려워하지 말라,문장,상
이르시되 믿음이 작은 자여 왜 의심하였느냐 하시고,문장,상
그 곳 사람들이 예수이신 줄을 알고 그 근방에 두루 통지하여,문장,상
이 백성이 입술로는 나를 공경하되 마음은 내게서 멀도다,문장,상
입으로 들어가는 것이 사람을 더럽게 하는 것이 아니라,문장,상
입에서 나오는 그것이 사람을 더럽게 하는 것이니라,문장,상
그냥 두라 그들은 맹인이 되어 맹인을 인도하는 자로다,문장,상
예수께서 이르시되 너희도 아직까지 깨달음이 없느냐,문장,상
예수께서 거기서 나가사 두로와 시돈 지방으로 들어가시니,문장,상
예수는 한 말씀도 대답하지 아니하시니 제자들이 와서 청하여,문장,상
말하되 그 여자가 우리 뒤에서 소리를 지르오니 그를 보내소서,문장,상
여자가 와서 예수께 절하며 이르되 주여 저를 도우소서,문장,상
이에 예수께서 대답하여 이르시되 여자여 네 믿음이 크도다,문장,상
네 소원대로 되리라 하시니 그 때로부터 그의 딸이 나으니라,문장,상
다 배불리 먹고 남은 조각을 일곱 광주리에 차게 거두었으며,문장,상
제자들이 건너편으로 갈새 떡 가져가기를 잊었더니,문장,상
이르되 우리가 떡을 가져오지 아니하였도다 하거늘,문장,상
너희가 아직도 깨닫지 못하느냐 떡 다섯 개로 오천 명을 먹이고,문장,상
예수께서 대답하여 이르시되 바요나 시몬아 네가 복이 있도다,문장,상
자기가 그리스도인 것을 아무에게도 이르지 말라 하시니라,문장,상
제삼일에 살아나야 할 것을 제자들에게 비로소 나타내시니,문장,상
베드로가 예수를 붙들고 항변하여 이르되 주여 그리 마옵소서,문장,상
주여 내 아들을 불쌍히 여기소서 그가 간질로 심히 고생하여,문장,상
내가 주의 제자들에게 데리고 왔으나 능히 고치지 못하더이다,문장,상
예수께서 이르시되 그렇다면 아들들은 세를 면하리라,문장,상
예수께서 한 어린 아이를 불러 그들 가운데 세우시고,문장,상
실족하게 하는 일들이 있음으로 말미암아 세상에 화가 있도다,문장,상
만일 네 손이나 네 발이 너를 범죄하게 하거든 찍어 내버리라,문장,상
네 형제가 죄를 범하거든 가서 너와 그 사람과만 상대하여,문장,상
교회의 말도 듣지 않거든 이방인과 세리와 같이 여기라,문장,상
두세 사람이 내 이름으로 모인 곳에는 나도 그들 중에 있느니라,문장,상
예수께서 이르시되 네게 이르노니 일곱 번뿐 아니라,문장,상
그러므로 천국은 그 종들과 결산하려 하던 어떤 임금과 같으니,문장,상
그 몸과 아내와 자식들과 모든 소유를 다 팔아 갚게 하라 하니,문장,상
허락하지 아니하고 이에 가서 그가 빚을 갚도록 옥에 가두거늘,문장,상
악한 종아 네가 빌기에 내가 네 빚을 전부 탕감하여 주었거늘,문장,상
주인이 노하여 그 빚을 다 갚도록 저를 옥졸들에게 넘기니라,문장,상
큰 무리가 따르거늘 예수께서 거기서 그들의 병을 고치시더라,문장,상
그 둘이 한 몸이 될지니라 하신 것을 읽지 못하였느냐,문장,상
스스로 된 고자도 있도다 이 말을 받을 만한 자는 받을지어다,문장,상
그 청년이 재물이 많으므로 이 말씀을 듣고 근심하며 가니라,문장,상
제십일시에도 나가 보니 서 있는 사람들이 또 있는지라,문장,상
제십일시에 온 자들이 와서 한 데나리온씩을 받거늘,문장,상
네가 나와 한 데나리온의 약속을 하지 아니하였느냐,문장,상
이와 같이 나중 된 자로서 먼저 되고 먼저 된 자로서 나중 되리라,문장,상
이방인들에게 넘겨 주어 그를 조롱하며 채찍질하며,문장,상
그 고관들이 그들에게 권세를 부리는 줄을 너희가 알거니와,문장,상
인자가 온 것은 섬김을 받으려 함이 아니라 도리어 섬기려 하고,문장,상
그들이 여리고에서 떠나 갈 때에 큰 무리가 예수를 따르더라,문장,상
주기를 원하느냐 이르되 주여 우리 눈 뜨기를 원하나이다,문장,상
이는 선지자를 통하여 하신 말씀을 이루려 하심이라 일렀으되,문장,상
시온 딸에게 이르기를 네 왕이 네게 임하나니 그는 겸손하여,문장,상
"나귀, 곧 멍에 메는 짐승의 새끼를 탔도다 하라 하였느니라",문장,상
주의 이름으로 오시는 이여 가장 높은 곳에서 호산나 하더라,문장,상
예수께서 예루살렘에 들어가시니 온 성이 소동하여,문장,상
무리가 이르되 갈릴리 나사렛에서 나온 선지자 예수라 하니라,문장,상
그들에게 이르시되 기록된 바 내 집은 기도하는 집이라,문장,상
맹인과 저는 자들이 성전에서 예수께 나아오매 고쳐주시니,문장,상
그들을 떠나 성 밖으로 베다니에 가서 거기서 유하시니라,문장,상
대답하여 이르되 아버지여 가겠나이다 하더니 가지 아니하고,문장,상
이르되 싫소이다 하였다가 그 후에 뉘우치고 갔으니,문장,상
농부들이 종들을 잡아 하나는 심히 때리고 하나는 죽이고,문장,상
이는 상속자니 자 죽이고 그의 유산을 차지하자 하고,문장,상
그러면 포도원 주인이 올 때에 그 농부들을 어떻게 하겠느냐,문장,상
임금이 노하여 군대를 보내어 그 살인한 자들을 진멸하고,문장,상
그러면 당신의 생각에는 어떠한지 우리에게 이르소서,문장,상
이르시되 외식하는 자들아 어찌하여 나를 시험하느냐,문장,상
세금 낼 돈을 내게 보이라 하시니 데나리온 하나를 가져 왔거늘,문장,상
예수께서 말씀하시되 이 형상과 이 글이 누구의 것이냐,문장,상
그들이 이 말씀을 듣고 놀랍게 여겨 예수를 떠나가니라,문장,상
부활이 없다 하는 사두개인들이 그 날 예수께 와서 물어 이르되,문장,상
죽은 자의 부활을 논할진대 하나님이 너희에게 말씀하신 바,문장,상
예수께서 이르시되 네 마음을 다하고 목숨을 다하고,문장,상
둘째도 그와 같으니 네 이웃을 네 자신 같이 사랑하라 하셨으니,문장,상
바리새인들이 모였을 때에 예수께서 그들에게 물으시되,문장,상
이에 예수께서 무리와 제자들에게 말씀하여 이르시되,문장,상
서기관들과 바리새인들이 모세의 자리에 앉았으니,문장,상
너희 중에 큰 자는 너희를 섬기는 자가 되어야 하리라,문장,상
